dataset,model,regime,seq_len,stride,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,diag_c4,final_c0,final_c1,final_c2,final_c3,final_c4,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id
smd,tcn,strb,12,12,B4,100.0,0.2,0.9,0.5,,,,-0.02654636218422506,-0.002220724733645574,0.02654636218422506,0.7651129029272237,0.7296597088529425,0.8960369773167696,5,10,10,0.7955,0.6836,0.6809,0.896,0.7695,0.7432,0.5653,0.7577,0.8126,0.7695,0.0003521700239762857,0.0010469745351241,0.0004758986844951,0.0005710758506288,342.6,129,5,169.1,r-strb_sl12_st12_bu100_no0.2_re0.9_re0.5
smd,tcn,strb,16,16,B4,100.0,0.2,0.9,0.5,,,,-0.0363136880347125,-0.002980044307604701,0.0363136880347125,0.7631732027147509,0.7231323383026373,0.8896480002092586,5,10,10,0.8047,0.6763,0.7041,0.8896,0.7412,0.7805,0.5843,0.711,0.7987,0.7412,0.0007203443789812001,0.0010882551508496,0.0004946626551532,0.0005935924956962,356.2,179,5,180.7,r-strb_sl16_st16_bu100_no0.2_re0.9_re0.5
smd,tcn,strb,24,24,B4,100.0,0.2,0.9,0.5,,,,-0.06067589009187426,0.001552433083228577,0.06067589009187426,0.7629534128235612,0.7079081102258465,0.9064181972580354,5,10,10,0.8011,0.6836,0.6853,0.9064,0.7384,0.7516,0.6251,0.5421,0.8824,0.7384,0.0004742493283419,0.0007164688021650001,0.00032566844855119997,0.0003908003536137,234.5,129,5,120.1,r-strb_sl24_st24_bu100_no0.2_re0.9_re0.5
smd,tcn,strb,48,48,B4,100.0,0.2,0.9,0.5,,,,-0.01482379001869295,-0.01573669122803516,0.01482379001869295,0.7699644014485552,0.7521847870391511,0.893050162689407,5,10,10,0.8072,0.6742,0.6939,0.8931,0.7815,0.8033,0.6726,0.6242,0.8793,0.7815,0.00025647731629596454,0.0007770330964269,0.00035319778211790004,0.0004238353143088,254.3,191,5,128.0,r-strb_sl48_st48_bu100_no0.2_re0.9_re0.5
smd,tcn,strb,6,6,B4,100.0,0.35,0.9,0.5,,,,-0.0643916651096122,0.004264748467162671,0.0643916651096122,0.7673911890101378,0.7010646153163144,0.9075748560923137,5,10,10,0.7828,0.678,0.6911,0.9076,0.7776,0.7524,0.559,0.6073,0.8091,0.7776,0.0013465079091888,0.0020342272537848998,0.0009246509699014,0.0011095762838834,665.7,164,5,330.4,r-strb_sl6_st6_bu100_no0.35_re0.9_re0.5
smd,tcn,strb,8,8,B4,100.0,0.35,0.9,0.5,,,,-0.034424823052748924,0.007639058800903753,0.034424823052748924,0.7662723102671495,0.7516654450579816,0.9022707723347437,5,10,10,0.793,0.6719,0.6888,0.9023,0.7754,0.7292,0.635,0.7229,0.8958,0.7754,0.0008579624868797001,0.0012961607292653,0.0005891654321172,0.000706995297148,424.2,122,5,215.2,r-strb_sl8_st8_bu100_no0.35_re0.9_re0.5
smd,tcn,strb,10,10,B4,100.0,0.35,0.9,0.5,,,,-0.06126418914988779,-0.003274252967764302,0.06126418914988779,0.7630565088233059,0.714743857670096,0.8959317022695354,5,10,10,0.7877,0.6779,0.667,0.8959,0.7867,0.7059,0.67,0.5882,0.8229,0.7867,0.0004776953999408209,0.0014301609892017,0.0006500747116319999,0.0007800862775695,468.1,168,5,235.4,r-strb_sl10_st10_bu100_no0.35_re0.9_re0.5
smd,tcn,strb,12,12,B4,100.0,0.35,0.9,0.5,,,,-0.02744949521932629,-0.003403858812764371,0.02744949521932629,0.7652076667883122,0.7296766577658305,0.8978232235727406,5,10,10,0.7955,0.6836,0.6791,0.8978,0.77,0.7427,0.5593,0.7656,0.8109,0.77,0.00031792792864865577,0.0009756415159850999,0.00044347448431700004,0.0005321670316679,319.3,124,5,162.7,r-strb_sl12_st12_bu100_no0.35_re0.9_re0.5
smd,tcn,strb,16,16,B4,100.0,0.35,0.9,0.5,,,,-0.03713698670872508,-0.0029089371371215146,0.03713698670872508,0.7627878154940289,0.7211153475605265,0.8893008828104141,5,10,10,0.8047,0.6763,0.7035,0.8893,0.7402,0.7807,0.5847,0.7109,0.7891,0.7402,0.0006836445313474001,0.0010328111168732002,0.0004694607531231,0.00056335036375,338.0,166,5,168.1,r-strb_sl16_st16_bu100_no0.35_re0.9_re0.5
smd,tcn,strb,24,24,B4,100.0,0.35,0.9,0.5,,,,-0.057183782628754565,0.0010272706454068192,0.057183782628754565,0.7626913642066758,0.7122280162183147,0.9064896479737533,5,10,10,0.8011,0.6836,0.6855,0.9065,0.7368,0.7536,0.6298,0.5585,0.8825,0.7368,0.0005045289616001,0.0007622135429037999,0.0003464615448487,0.000415751998055,249.5,129,5,119.6,r-strb_sl24_st24_bu100_no0.35_re0.9_re0.5
smd,tcn,strb,48,48,B4,100.0,0.35,0.9,0.5,,,,-0.014556462203597487,-0.015756212692885508,0.014556462203597487,0.7699355620838513,0.7522794524557826,0.8927875777127612,5,10,10,0.8072,0.6742,0.6933,0.8928,0.7822,0.8035,0.673,0.6235,0.8792,0.7822,0.0002432457921717807,0.0007478717215901,0.000339942565685,0.0004079291559049,244.8,191,5,125.0,r-strb_sl48_st48_bu100_no0.35_re0.9_re0.5
smd,tcn,strb,6,6,B4,500.0,0.05,0.9,0.5,,,,-0.02372495899063437,-0.005839978679731783,0.02372495899063437,0.7579203802733656,0.7344706805202529,0.9056606379207962,5,10,10,0.7828,0.6683,0.6825,0.9057,0.7505,0.7535,0.6633,0.6217,0.8833,0.7505,0.002221521930738,0.0033561484678619998,0.0015255262450838002,0.0018306222227782,1098.4,162,5,567.6,r-strb_sl6_st6_bu500_no0.05_re0.9_re0.5
smd,tcn,strb,8,8,B4,500.0,0.05,0.9,0.5,,,,-0.04832648270645958,0.013967515171341528,0.04832648270645958,0.7631604977626854,0.7238298352412372,0.8936306774332204,5,10,10,0.793,0.6792,0.6844,0.8936,0.7656,0.714,0.6504,0.5972,0.892,0.7656,0.0007611721125495517,0.0022860884016222003,0.0010391335279492,0.0012469548736729,748.2,114,5,375.0,r-strb_sl8_st8_bu500_no0.05_re0.9_re0.5
smd,tcn,strb,10,10,B4,500.0,0.05,0.9,0.5,,,,-0.040986251897665846,0.021257775562611513,0.040986251897665846,0.7646693618109283,0.7262357121273115,0.8999112501939952,5,10,10,0.7877,0.6781,0.6737,0.8999,0.784,0.7386,0.5752,0.6998,0.8336,0.784,0.0008080069750598,0.0012206907948318002,0.0005548608976828999,0.0006658298971487,399.5,114,5,199.0,r-strb_sl10_st10_bu500_no0.05_re0.9_re0.5
smd,tcn,strb,12,12,B4,500.0,0.05,0.9,0.5,,,,-0.030561338671563097,-0.015428790531630387,0.030561338671563097,0.7616838392904851,0.7322713877640906,0.8979008543507425,5,10,10,0.7955,0.6861,0.6994,0.8979,0.7295,0.7482,0.6126,0.73,0.8411,0.7295,0.0013208321913594,0.0019954378455589,0.0009070192806189001,0.0010884185649398998,653.1,166,5,327.5,r-strb_sl12_st12_bu500_no0.05_re0.9_re0.5
smd,tcn,strb,16,16,B4,500.0,0.05,0.9,0.5,,,,-0.013380359453596757,0.027710718358282583,0.013380359453596757,0.7685903953595276,0.7583342995190308,0.9039536562965039,5,10,10,0.8047,0.6793,0.6759,0.904,0.7792,0.7614,0.6134,0.7585,0.8793,0.7792,0.0006904460284736,0.0010430864303164,0.0004741313741341,0.0005689550561821,341.4,127,5,167.7,r-strb_sl16_st16_bu500_no0.05_re0.9_re0.5
smd,tcn,strb,24,24,B4,500.0,0.05,0.9,0.5,,,,-0.008228592651035305,0.01922873858723668,0.008228592651035305,0.7675668858700133,0.7736295369887681,0.9044781688745374,5,10,10,0.8011,0.6957,0.6956,0.9045,0.7409,0.7939,0.6671,0.7678,0.8985,0.7409,0.0005729848914017999,0.0008656328523154999,0.0003934704856455,0.00047216236667,283.3,129,5,142.6,r-strb_sl24_st24_bu500_no0.05_re0.9_re0.5
smd,tcn,strb,48,48,B4,500.0,0.05,0.9,0.5,,,,-0.007027727799790229,0.04188391356209353,0.007027727799790229,0.7734501317473427,0.7720332418369271,0.9009891921835421,5,10,10,0.8072,0.6665,0.6923,0.901,0.8002,0.7688,0.6507,0.7461,0.8944,0.8002,0.0005079784587596,0.0007674248462209,0.00034883039462079996,0.0004185944516001,251.2,180,5,126.9,r-strb_sl48_st48_bu500_no0.05_re0.9_re0.5
smd,tcn,strb,6,6,B4,500.0,0.35,0.9,0.5,,,,-0.02191095619149789,-0.00573749168336799,0.02191095619149789,0.7597318900266367,0.7418684766081155,0.9047327739175213,5,10,10,0.7828,0.6683,0.6834,0.9047,0.7595,0.756,0.6624,0.6437,0.8878,0.7595,5.263052531377193e-06,0.0022139539180452998,0.001006345450122,0.0012076084679232,724.6,158,5,356.3,r-strb_sl6_st6_bu500_no0.35_re0.9_re0.5
smd,tcn,strb,8,8,B4,500.0,0.35,0.9,0.5,,,,-0.04737182322612223,0.013714613028006861,0.04737182322612223,0.7630085515310658,0.7249044883451696,0.893566702293937,5,10,10,0.793,0.6792,0.685,0.8936,0.7643,0.7131,0.6456,0.6092,0.8922,0.7643,3.4478015074512016e-06,0.001450351029285,0.0006592521730932001,0.0007910988561917001,474.7,113,5,239.3,r-strb_sl8_st8_bu500_no0.35_re0.9_re0.5
smd,tcn,strb,10,10,B4,500.0,0.35,0.9,0.5,,,,-0.04116693761357158,0.021798903860663132,0.04116693761357158,0.7661364504181519,0.7258878168834552,0.9000536895905324,5,10,10,0.7877,0.6781,0.6732,0.9001,0.7916,0.7433,0.5623,0.7236,0.8086,0.7916,0.0007479256421213,0.0011299233481105002,0.0005136028958891,0.0006163204522213,369.8,114,5,182.2,r-strb_sl10_st10_bu500_no0.35_re0.9_re0.5
smd,tcn,strb,12,12,B4,500.0,0.35,0.9,0.5,,,,-0.05043981748596769,-0.012369853975017952,0.05043981748596769,0.7639280383527401,0.7156271759335284,0.8953351007464017,5,10,10,0.7955,0.6861,0.7007,0.8953,0.742,0.7179,0.6806,0.6038,0.8338,0.742,0.0008155798608934001,0.0012321314782822,0.0005600612235552,0.0006720702547268,403.2,165,5,215.2,r-strb_sl12_st12_bu500_no0.35_re0.9_re0.5
smd,tcn,strb,16,16,B4,500.0,0.35,0.9,0.5,,,,-0.01445175731849172,0.026684669329786005,0.01445175731849172,0.767752423672315,0.7550200377687242,0.9033720159092525,5,10,10,0.8047,0.6793,0.6765,0.9034,0.775,0.7539,0.6163,0.7465,0.8835,0.775,0.00028457729297923587,0.0008641538859354,0.0003927982272566,0.00047135565867870003,282.8,130,5,142.7,r-strb_sl16_st16_bu500_no0.35_re0.9_re0.5
smd,tcn,strb,24,24,B4,500.0,0.35,0.9,0.5,,,,-0.023079163350237054,0.01818772027861585,0.023079163350237054,0.7668050554382265,0.7527448376389435,0.9025789126743784,5,10,10,0.8011,0.6957,0.695,0.9026,0.7397,0.7838,0.6979,0.6501,0.8922,0.7397,0.00025439939433564393,0.0007814248432707999,0.0003551940065375,0.00042623083673330004,255.7,131,5,125.3,r-strb_sl24_st24_bu500_no0.35_re0.9_re0.5
smd,tcn,strb,48,48,B4,500.0,0.35,0.9,0.5,,,,-0.02605065117432396,0.04274281057445685,0.02605065117432396,0.7730872329657137,0.7550120064996162,0.9033964499134948,5,10,10,0.8072,0.6665,0.6911,0.9034,0.7972,0.7503,0.67,0.6628,0.8948,0.7972,0.0002383164115368734,0.0007240354948729,0.00032910785931609997,0.0003949276355567,237.0,174,5,119.6,r-strb_sl48_st48_bu500_no0.35_re0.9_re0.5
smd,tcn,strb,6,6,B4,1000.0,0.05,0.9,0.5,,,,-0.03275310417806991,0.04424777085869935,0.03275310417806991,0.7645266874601208,0.7295454597151407,0.8939219950212554,5,10,10,0.7828,0.6601,0.7204,0.8939,0.7655,0.7296,0.6502,0.6763,0.826,0.7655,0.0046689586519096,0.0070535960997296,0.0032061883063766,0.0038474077933530002,2308.5,44,5,1141.0,r-strb_sl6_st6_bu1000_no0.05_re0.9_re0.5
smd,tcn,strb,8,8,B4,1000.0,0.05,0.9,0.5,,,,-0.0364358951722762,0.024152906729584044,0.0364358951722762,0.7671794964464859,0.7401052034074118,0.8977987521488698,5,10,10,0.793,0.6739,0.6857,0.8978,0.7856,0.7063,0.6524,0.6628,0.8935,0.7856,0.0048496210561548,0.0073265305429231,0.0033302488625049,0.0039962816804181,2397.8,111,5,1170.9,r-strb_sl8_st8_bu1000_no0.05_re0.9_re0.5
smd,tcn,strb,10,10,B4,1000.0,0.05,0.9,0.5,,,,-0.03744934052576614,0.032279223276848255,0.03744934052576614,0.7689523486519094,0.724718533567336,0.9053022108270704,5,10,10,0.7877,0.6821,0.6808,0.9053,0.7889,0.7548,0.5765,0.7303,0.773,0.7889,0.0014606906962817,0.0022067280878552004,0.0010030609475758,0.0012036671402793,722.2,120,5,361.2,r-strb_sl10_st10_bu1000_no0.05_re0.9_re0.5
smd,tcn,strb,12,12,B4,1000.0,0.05,0.9,0.5,,,,-0.01971018102776727,-0.0007940243352743459,0.01971018102776727,0.7722235233081839,0.7557495365563767,0.904342269710608,5,10,10,0.7955,0.683,0.6942,0.9043,0.784,0.726,0.6459,0.7251,0.8977,0.784,0.0012007450362386022,0.0036063506965813997,0.0016392541685825998,0.0019670965279987,1180.3,124,5,588.7,r-strb_sl12_st12_bu1000_no0.05_re0.9_re0.5
smd,tcn,strb,16,16,B4,1000.0,0.05,0.9,0.5,,,,-0.012146927671956775,0.027143679677491817,0.012146927671956775,0.7671189139419178,0.7530642719555969,0.9032656036938325,5,10,10,0.8047,0.675,0.6768,0.9033,0.7759,0.7611,0.608,0.7429,0.8774,0.7759,0.0009090028725411,0.0013732696291445,0.0006242149570574,0.000749054672087,449.4,132,5,227.9,r-strb_sl16_st16_bu1000_no0.05_re0.9_re0.5
smd,tcn,strb,24,24,B4,1000.0,0.05,0.9,0.5,,,,-0.012711133035550215,0.03048949435456295,0.012711133035550215,0.7728291587611403,0.7668122500949194,0.9040316275952132,5,10,10,0.8011,0.6961,0.6937,0.904,0.7692,0.7688,0.653,0.7591,0.884,0.7692,2.5601686743180517e-06,0.0010769596984965,0.0004895284186356001,0.0005874312798607999,352.5,122,5,171.0,r-strb_sl24_st24_bu1000_no0.05_re0.9_re0.5
smd,tcn,strb,48,48,B4,1000.0,0.05,0.9,0.5,,,,-0.014981593249437975,0.03951391258958339,0.014981593249437975,0.7787580725591916,0.7660747452403747,0.8926525692843594,5,10,10,0.8072,0.6643,0.7056,0.8917,0.825,0.8062,0.6944,0.6122,0.8927,0.825,0.0002400084658435999,0.0007241554881767,0.0003291624094921,0.0003949930786845,237.0,148,5,118.3,r-strb_sl48_st48_bu1000_no0.05_re0.9_re0.5
smd,tcn,strb,6,6,B4,1000.0,0.2,0.9,0.5,,,,-0.030061629735698314,0.04465289819876047,0.030061629735698314,0.764036051012041,0.7368672819291027,0.8923799572395945,5,10,10,0.7828,0.6601,0.7241,0.8924,0.7609,0.7314,0.6525,0.6887,0.8508,0.7609,0.0017578302660723002,0.0026556295810594,0.0012071077149354,0.0014485218661239,869.1,43,5,412.1,r-strb_sl6_st6_bu1000_no0.2_re0.9_re0.5
smd,tcn,strb,8,8,B4,1000.0,0.2,0.9,0.5,,,,-0.03675058001610006,0.023933756531422646,0.03675058001610006,0.7672647286140704,0.7402691022904737,0.8974779190161069,5,10,10,0.793,0.6739,0.6852,0.8975,0.7868,0.7068,0.6525,0.6645,0.8908,0.7868,0.0028628051445322997,0.004324962525316,0.0019658966692106,0.0023590658561053997,1415.4,110,5,702.2,r-strb_sl8_st8_bu1000_no0.2_re0.9_re0.5
smd,tcn,strb,10,10,B4,1000.0,0.2,0.9,0.5,,,,-0.03747716223141416,0.03234037128890469,0.03747716223141416,0.769087142548215,0.7243188565612705,0.9052444580328279,5,10,10,0.7877,0.6821,0.6808,0.9052,0.7896,0.7536,0.5807,0.7276,0.7701,0.7896,0.0010389945568719,0.0015696536423587,0.0007134807829842,0.0008561728593745,513.7,120,5,259.3,r-strb_sl10_st10_bu1000_no0.2_re0.9_re0.5
smd,tcn,strb,12,12,B4,1000.0,0.2,0.9,0.5,,,,-0.027993042519004474,-0.0031340848843252056,0.027993042519004474,0.7688668036292022,0.7427594336935047,0.9059413425703619,5,10,10,0.7955,0.683,0.6966,0.9059,0.7632,0.7272,0.644,0.7202,0.8592,0.7632,0.0015545251521673,0.0023484878251757,0.0010674970952509,0.0012809907299248,768.6,118,5,372.4,r-strb_sl12_st12_bu1000_no0.2_re0.9_re0.5
smd,tcn,strb,16,16,B4,1000.0,0.2,0.9,0.5,,,,-0.011430227830463569,0.027178276967415427,0.011430227830463569,0.7671077785991395,0.7537627133543211,0.903324406243728,5,10,10,0.8047,0.675,0.677,0.9033,0.7756,0.7613,0.6091,0.7464,0.8764,0.7756,0.0003783316573284319,0.0011595545922084,0.0005270715576957,0.0006324830345124999,379.5,132,5,193.1,r-strb_sl16_st16_bu1000_no0.2_re0.9_re0.5
smd,tcn,strb,24,24,B4,1000.0,0.2,0.9,0.5,,,,-0.01235633186916607,0.030365511658528778,0.01235633186916607,0.772363757382295,0.766836503866,0.904310268617854,5,10,10,0.8011,0.6961,0.6933,0.9043,0.767,0.769,0.6522,0.7588,0.8872,0.767,0.0002814785979907167,0.0008381667293796,0.000380985893754,0.00045718083562549996,274.3,125,5,138.7,r-strb_sl24_st24_bu1000_no0.2_re0.9_re0.5
smd,tcn,strb,48,48,B4,1000.0,0.2,0.9,0.5,,,,-0.015975960182458292,0.03980478076999165,0.015975960182458292,0.7789528115478933,0.7651834271226365,0.8927296279994994,5,10,10,0.8072,0.6643,0.7041,0.8927,0.8264,0.8011,0.6862,0.6201,0.8921,0.8264,0.0004294384635764,0.0006487711067046,0.0002948968383683,0.0003538742683361,212.3,145,5,106.2,r-strb_sl48_st48_bu1000_no0.2_re0.9_re0.5
smd,tcn,strb,6,6,B4,1000.0,0.35,0.9,0.5,,,,-0.0351566529479365,0.04532482826136217,0.0351566529479365,0.7660227706967714,0.7381009069307161,0.8957933341085502,5,10,10,0.7828,0.6601,0.7219,0.8958,0.7696,0.7403,0.6925,0.6538,0.8342,0.7696,0.0004554834297951606,0.001369053976645,0.0006222991917831,0.0007467547848618,448.1,52,5,223.7,r-strb_sl6_st6_bu1000_no0.35_re0.9_re0.5
smd,tcn,strb,8,8,B4,1000.0,0.35,0.9,0.5,,,,-0.033709118473174225,0.027388991258289565,0.033709118473174225,0.7692556330668608,0.7426969081037276,0.8968352439264091,5,10,10,0.793,0.6739,0.6858,0.8968,0.7968,0.7092,0.6963,0.6279,0.8833,0.7968,0.0010495560883813,0.0015856094010228,0.0007207335921314,0.0008648758088912,518.9,110,5,253.2,r-strb_sl8_st8_bu1000_no0.35_re0.9_re0.5
smd,tcn,strb,10,10,B4,1000.0,0.35,0.9,0.5,,,,-0.03303933431267599,0.030339173322386025,0.03303933431267599,0.7640093292301726,0.7356361568718066,0.9029743722557243,5,10,10,0.7877,0.6821,0.681,0.903,0.7663,0.7558,0.6262,0.6982,0.8317,0.7663,0.0009631748615613999,0.0014551095765409,0.0006614151804979,0.0007936943960429,476.2,123,5,207.2,r-strb_sl10_st10_bu1000_no0.35_re0.9_re0.5
smd,tcn,strb,12,12,B4,1000.0,0.35,0.9,0.5,,,,-0.037236064091266584,-0.0029540882261483437,0.037236064091266584,0.7708215837153338,0.7406707913119206,0.9042178841244217,5,10,10,0.7955,0.683,0.6931,0.9042,0.7783,0.7327,0.6595,0.6462,0.8868,0.7783,0.0008387279659766999,0.0012671023135165998,0.0005759571866325,0.0006911451268839,414.7,121,5,194.3,r-strb_sl12_st12_bu1000_no0.35_re0.9_re0.5
smd,tcn,strb,16,16,B4,1000.0,0.35,0.9,0.5,,,,-0.014114179443795427,0.027680211989624372,0.014114179443795427,0.7677548370249274,0.7516362208594332,0.9034799675859263,5,10,10,0.8047,0.675,0.6773,0.9035,0.7784,0.7625,0.6076,0.7452,0.8645,0.7784,0.0006917824354412999,0.0010451053976446,0.0004750491104159,0.0005700562872286,342.0,128,5,148.5,r-strb_sl16_st16_bu1000_no0.35_re0.9_re0.5
smd,tcn,strb,24,24,B4,1000.0,0.35,0.9,0.5,,,,-0.032423907220705164,0.027366632402798165,0.032423907220705164,0.7725402006683467,0.7490419005682335,0.9007033435575815,5,10,10,0.8011,0.6961,0.694,0.9007,0.7709,0.7658,0.6839,0.6503,0.8743,0.7709,0.0005008561348434999,0.0007566648459851,0.0003439394468175,0.0004127253991675,247.6,114,5,115.3,r-strb_sl24_st24_bu1000_no0.35_re0.9_re0.5
smd,tcn,strb,48,48,B4,1000.0,0.35,0.9,0.5,,,,-0.027536205994408904,0.03776373398816083,0.027536205994408904,0.7767344626528819,0.751171665271638,0.8995971888465223,5,10,10,0.8072,0.6643,0.704,0.8959,0.8123,0.7965,0.6868,0.5607,0.8996,0.8123,0.0002234959862817967,0.0006580187309705,0.0002991002399926,0.0003589184909779,215.4,146,5,105.2,r-strb_sl48_st48_bu1000_no0.35_re0.9_re0.5
smd,tcn,strb,24,12,B6,500.0,0.01,0.3,0.5,,,,-0.0517050739047777,0.03929447449573873,0.0517050739047777,0.7865204714333902,0.7378422997746974,0.9000233392689158,5,10,10,0.7971,0.703,0.7067,0.9,0.8258,0.7198,0.6423,0.6563,0.8451,0.8258,6.172088578102894e-06,0.0025963487175072,0.0011801613561867,0.0014161873613204,849.7,191,5,849.7,r-strb_sl24_st12_bu500_no0.01_re0.3_re0.5
smd,tcn,strb,24,12,B6,500.0,0.05,0.3,0.5,,,,-0.0336701049271621,0.03786896997778626,0.0336701049271621,0.7832637861907003,0.7557997093131672,0.9013095711552275,5,10,10,0.7971,0.703,0.7058,0.9013,0.8091,0.7327,0.6624,0.678,0.8968,0.8091,7.059520560004599e-06,0.0029696555582838,0.0013498465506431,0.0016198090076407,971.9,187,5,971.9,r-strb_sl24_st12_bu500_no0.05_re0.3_re0.5
smd,tcn,strb,24,12,B6,500.0,0.1,0.3,0.5,,,,-0.04393805597163367,0.044108981424377136,0.04393805597163367,0.7861855794659238,0.7502483178464894,0.8999816448093236,5,10,10,0.7971,0.703,0.706,0.9,0.8249,0.7439,0.6248,0.6835,0.8742,0.8249,6.7790043937567375e-06,0.002851653721586,0.0012962094325701,0.0015554442890159,933.3,187,5,933.3,r-strb_sl24_st12_bu500_no0.1_re0.3_re0.5
smd,tcn,strb,24,12,B6,500.0,0.35,0.3,0.5,,,,-0.04797463502193422,0.05247146304725218,0.04797463502193422,0.7867138424442408,0.7438947959560605,0.9030599865730642,5,10,10,0.7971,0.703,0.6956,0.8961,0.8418,0.6992,0.6883,0.5871,0.9031,0.8418,0.0006872773968727,0.0010382994426457,0.0004719555266764,0.0005663439159692,339.8,186,5,339.8,r-strb_sl24_st12_bu500_no0.35_re0.3_re0.5
smd,tcn,strb,24,12,B6,500.0,0.5,0.3,0.5,,,,-0.0388355983358311,0.04124885627507245,0.0388355983358311,0.7698947665728844,0.7302727648581294,0.8936192585172631,5,10,10,0.7971,0.703,0.6933,0.8936,0.7625,0.7512,0.6755,0.5734,0.8888,0.7625,0.0006011938177481,0.0009082492873042,0.0004128416513319,0.0004954076359723,297.2,185,5,297.3,r-strb_sl24_st12_bu500_no0.5_re0.3_re0.5
smd,tcn,strb,24,12,B6,500.0,0.01,0.5,0.5,,,,-0.04230697932944777,0.041716871419426725,0.04230697932944777,0.774841939726357,0.7250471478998028,0.9058581537932381,5,10,10,0.7971,0.703,0.7053,0.9059,0.7629,0.692,0.6451,0.6346,0.8907,0.7629,0.001531433507862,0.0023136022876606,0.0010516398728049,0.0012619624148557,757.2,188,5,757.3,r-strb_sl24_st12_bu500_no0.01_re0.5_re0.5
smd,tcn,strb,24,12,B6,500.0,0.05,0.5,0.5,,,,-0.04373695837578735,0.03638803699187258,0.04373695837578735,0.7821290650249608,0.7471086190418219,0.9007489543104722,5,10,10,0.7971,0.703,0.7058,0.9007,0.804,0.7501,0.6465,0.6455,0.8893,0.804,0.0015400636093121,0.0023266401520896,0.0010575661371552,0.0012690740149344,761.4,187,5,761.5,r-strb_sl24_st12_bu500_no0.05_re0.5_re0.5
smd,tcn,strb,24,12,B6,500.0,0.1,0.5,0.5,,,,-0.04758687269672608,0.04095055005660826,0.04758687269672608,0.7853333516479097,0.7404610553460715,0.9005675606924174,5,10,10,0.7971,0.703,0.7061,0.9006,0.8199,0.7278,0.6394,0.663,0.8522,0.8199,0.0015411983242566,0.0023283544146273,0.0010583454616348,0.0012700089529925,762.0,189,5,762.0,r-strb_sl24_st12_bu500_no0.1_re0.5_re0.5
smd,tcn,strb,24,12,B6,500.0,0.35,0.5,0.5,,,,-0.034008529384547924,0.05583764122752631,0.034008529384547924,0.7819945278707545,0.7430797279414036,0.905923007934816,5,10,10,0.7971,0.703,0.6938,0.9059,0.8102,0.7046,0.6705,0.6321,0.898,0.8102,2.7502694330143247e-06,0.0011569274200858,0.0005258774082124,0.0006310500118734,378.6,181,5,378.6,r-strb_sl24_st12_bu500_no0.35_re0.5_re0.5
smd,tcn,strb,24,12,B6,500.0,0.5,0.5,0.5,,,,-0.055980251459261186,0.04522246150859586,0.055980251459261186,0.7745788056502704,0.717398209061596,0.8946424442339441,5,10,10,0.7971,0.703,0.6943,0.8946,0.7838,0.7453,0.6474,0.5534,0.857,0.7838,0.0005979878724111,0.0009034059281719,0.0004106400796276,0.0004927658485442,295.7,191,5,295.7,r-strb_sl24_st12_bu500_no0.5_re0.5_re0.5
smd,tcn,strb,24,12,B6,500.0,0.01,0.7,0.5,,,,-0.02325456939374615,0.048964525376865055,0.02325456939374615,0.7848184109033902,0.7584708778523985,0.9044711125145818,5,10,10,0.7971,0.703,0.7015,0.9045,0.818,0.7185,0.6317,0.7382,0.8859,0.818,5.380198711687249e-06,0.0022632325910845,0.0010287445426032,0.0012344880484812,740.7,188,5,740.6,r-strb_sl24_st12_bu500_no0.01_re0.7_re0.5
smd,tcn,strb,24,12,B6,500.0,0.05,0.7,0.5,,,,-0.018476977946783758,0.05000023761383239,0.018476977946783758,0.7799430189125478,0.7597804485067539,0.9050290247368933,5,10,10,0.7971,0.703,0.7023,0.905,0.7923,0.7124,0.6694,0.7516,0.8732,0.7923,5.0864862451622105e-06,0.0021396796031245,0.0009725839645233,0.0011670956386012,700.3,185,5,700.3,r-strb_sl24_st12_bu500_no0.05_re0.7_re0.5
smd,tcn,strb,24,12,B6,500.0,0.1,0.7,0.5,,,,-0.01812828479941171,0.04753489826025388,0.01812828479941171,0.7831224507643955,0.7563348030441384,0.9029881166408673,5,10,10,0.7971,0.703,0.7017,0.903,0.8108,0.7198,0.6338,0.7436,0.8737,0.8108,0.0014353807061034,0.0021684912000789,0.0009856801148743,0.0011828110852045,709.7,188,5,709.7,r-strb_sl24_st12_bu500_no0.1_re0.7_re0.5
